model,term,log_PR,se,PR,lower,upper,p,df,missing_information
Delayed,region3,0.353945804234494,0.167454488758642,1.42467797287424,1.0256601901927,1.97892766610326,0.0347936660926806,983.153074273146,0.00289020142459853
Delayed,region4,0.281972806703189,0.194213604485257,1.32574266818274,0.905608571546425,1.94078730862607,0.146856961917905,983.041518520655,0.00299246933420229
Delayed,educationSome college or associate,-0.295452432555715,0.147170115119087,0.744194813326519,0.557520387450031,0.993373395213696,0.0449637011128518,982.852044188151,0.00316167443737701
Delayed,educationHigh school or GED,-0.344964379287867,0.151295060785647,0.70824558123045,0.526311055026898,0.95307099963314,0.0228166122501334,982.812299897871,0.00319649062447754
Delayed,educationLess than high school,-0.229662074086236,0.171668569508558,0.794802141367541,0.56748443756607,1.11317668310311,0.181264370914745,980.930867345878,0.00464491631368372
Delayed,income_group200-399%,0.727249176074726,0.184031698598321,2.06938027019857,1.4420954640865,2.96952234393148,8.32780502654152e-05,957.672939955804,0.0142553191638014
Delayed,income_group100-199%,0.947132869840157,0.195611382555558,2.57830671084673,1.75629472364364,3.78505122500505,1.52213038722821e-06,868.096748392362,0.0331432689998467
Delayed,income_group<100%,0.611641424445487,0.215411070814936,1.84345480854036,1.20789757039111,2.81342202719243,0.00462029591352686,910.174005779208,0.025451528669529
Delayed,insurancePublic without private,-0.2852439716081,0.117464408716485,0.751830806571373,0.597049791587147,0.946737725520598,0.0153470903440021,979.676714691035,0.00546064082109741
Delayed,insuranceMilitary only,-0.566926317655823,0.462040851562609,0.567266358402112,0.229093368503467,1.40462870434385,0.220114461259176,983.442637765311,0.00261453866682262
Delayed,insuranceUninsured,0.990891312481624,0.156018677478878,2.69363427255251,1.98321994514703,3.6585279469502,3.26798980408645e-10,978.877957078613,0.00593824748477358
Delayed,hypertensionYes,-0.0500505707411879,0.114881061852263,0.951181321339994,0.759198998002547,1.19171114351637,0.663169844251367,981.379206426989,0.00432889374131332
Delayed,diabetesYes,0.143730809531776,0.115514920868,1.15457326657072,0.920394080164663,1.4483355082437,0.213699768710635,983.11246818464,0.00292766443130352
Delayed,coronaryYes,0.162050755012018,0.120505812163887,1.17591992363626,0.928274460078198,1.4896323515011,0.179015054246821,981.75360655312,0.00405283937120033
Delayed,smokingFormer,-0.0116862613276841,0.123413326994393,0.988381757803278,0.775792368750522,1.25922674482049,0.924578743131745,982.245505924485,0.0036705164839356
Delayed,smokingCurrent,0.238436269809018,0.130095890739136,1.26926281309729,0.983280200510706,1.63842217902373,0.0671384558268137,983.555770817994,0.00250240669946658
Delayed,fairpoorFair or poor,0.420218988830187,0.116680633895498,1.52229488469563,1.21075868171783,1.91399140965281,0.000332285133243527,982.826928925259,0.00318370182741935
Delayed,disabilityWith disability,0.297489870048284,0.103667403376198,1.34647473555963,1.09861989288692,1.65024702832956,0.00419731013299963,981.980152619645,0.00387974112382411
ForgoneCare,(Intercept),-3.70900798835712,0.441050541833437,0.024501817307718,0.0103112684283189,0.0582216490196315,1.43708432291344e-16,981.970770635063,0.00388700713253723
ForgoneCare,yearf2020,-0.236165272570764,0.204273885975607,0.789650155636327,0.528861620635902,1.17903690486506,0.247912777835685,982.67162014375,0.00331795517002429
ForgoneCare,yearf2021,-0.365945329995535,0.176292890445161,0.693540716047387,0.490711294878395,0.980207160168833,0.0381739584707866,982.286709369145,0.00363735635985631
ForgoneCare,yearf2022,-0.21709297830585,0.150358468452472,0.804855131759315,0.599203591324929,1.08108795157075,0.149104061174407,981.939771351165,0.00391095365194064
ForgoneCare,yearf2023,-0.233568352423348,0.15985822578013,0.791703479039399,0.57852645189107,1.08343256678107,0.144308452395161,982.90328377032,0.00311645030968469
ForgoneCare,yearf2024,-0.202455117648698,0.169369354517897,0.816723138230316,0.585773266652028,1.13872845091277,0.232240056505917,982.293043373468,0.00363224209380858
ForgoneCare,yearf2025,-0.365891078172904,0.179391198751727,0.693578342915955,0.487762912936639,0.986239226073614,0.0416550965427062,980.718253231016,0.00478982954113689
ForgoneCare,"splines::ns(age, df = 3)1",-0.688916638594008,0.241507445590378,0.502119751670651,0.312595099652935,0.806552135006984,0.00442772962428458,982.213354771508,0.00369626188277927
ForgoneCare,"splines::ns(age, df = 3)2",-0.886708969265269,0.803144354109769,0.412009459779944,0.0851971050309113,1.99245966029682,0.26984360311868,980.843218781908,0.00470502071106643
ForgoneCare,"splines::ns(age, df = 3)3",-2.7257891177719,0.309710407994568,0.0654944994472466,0.0356659502895469,0.120269596716804,6.0008900966896e-18,982.83356493318,0.00317789051289836
ForgoneCare,sex2,0.143541351050072,0.102994597513087,1.15435454359273,0.943108399471446,1.41291755333744,0.163730784891004,979.685936486289,0.00545495587769702
ForgoneCare,race2,0.236905673461521,0.183149061954632,1.26732157008027,0.884703582853944,1.8154147819879,0.196137733502074,982.546865017515,0.00342346884085017
ForgoneCare,race3,0.180622338134208,0.197707465070292,1.19796266903391,0.812731290646064,1.76579217868925,0.361159532757847,983.283542025105,0.00276790637074088
ForgoneCare,race4,-0.226513112670386,0.52731126804507,0.797308887395805,0.283286336255182,2.24402443945514,0.667608016179268,983.928087475592,0.00211259091784381
ForgoneCare,race5,0.200988810836013,0.468101349370158,1.2226110917508,0.487919669298412,3.06357373094108,0.667747904072645,982.577049995135,0.00339812225797079
ForgoneCare,race6,0.0463958589255957,0.307135073118258,1.04748898675963,0.573312824908846,1.91384725704884,0.879959449566336,977.945785299738,0.00646303775870676
ForgoneCare,race7,0.806528598412553,0.441793484513531,2.24011812401662,0.94135175135751,5.33076950492858,0.0682171533131792,982.804287479541,0.0032034822523478
ForgoneCare,region2,0.251262176766672,0.187673235594728,1.2856471069511,0.889563677676316,1.85808899923762,0.180936291635481,982.739371598391,0.00325979634925532
ForgoneCare,region3,0.508777627413341,0.168210240278709,1.66325683226828,1.19564438146308,2.3137509220776,0.00255385925419028,983.217144025182,0.00283051947692195
ForgoneCare,region4,0.372565581223633,0.211664533895723,1.45145366412929,0.958102386865606,2.19884405674677,0.0786898981888019,983.152099562393,0.00289110394043574
ForgoneCare,educationSome college or associate,-0.207813117540738,0.159574756292179,0.81235883814446,0.593950320744207,1.11108094206354,0.193121331138108,982.649627004472,0.00333670262782469
ForgoneCare,educationHigh school or GED,-0.221701543739837,0.155929091365035,0.801154438213779,0.589963690019436,1.08794565619537,0.155399090411148,981.490301384053,0.00424820800251039
ForgoneCare,educationLess than high school,-0.141213705157375,0.17752567848378,0.868303730883128,0.612879338095705,1.23017912695211,0.426541129609447,981.587061916721,0.0041771056850261
ForgoneCare,income_group200-399%,0.547588438124437,0.185323318082235,1.72907820689955,1.20190320033401,2.48748105899387,0.00320482694103577,967.194664002621,0.0111354807072167
ForgoneCare,income_group100-199%,0.900084653979308,0.200725067217894,2.4598113351612,1.6588727294671,3.6474599269175,8.27073635502833e-06,895.48334545502,0.0282696883916038
ForgoneCare,income_group<100%,0.630427461380064,0.219348221890594,1.87841335683976,1.22135981530726,2.88894123986416,0.00414216656878304,950.729773713704,0.0162325543758365
ForgoneCare,insurancePublic without private,-0.470536513106214,0.123776051162384,0.624667036310568,0.489959426352726,0.79641065211819,0.000152681968702871,981.332354113416,0.00436262581860715
ForgoneCare,insuranceMilitary only,-0.515063286868025,0.426100308858175,0.597462781873499,0.258920416048071,1.37865441888424,0.227036594190327,982.5806543611,0.00339508794895655
ForgoneCare,insuranceUninsured,1.09436303767676,0.149202849754626,2.98727929290512,2.22903254212777,4.00345773566018,4.66549811964329e-13,975.795380635372,0.00756933602945133
ForgoneCare,hypertensionYes,-0.0479128552565437,0.116518972619154,0.953216851296112,0.758381899221643,1.19810660898873,0.681014179764521,980.167065382641,0.00515235504266157
ForgoneCare,diabetesYes,0.0173123889647888,0.120807032718956,1.0174631169347,0.80271385262866,1.28966404520414,0.886077784270205,982.879849066489,0.00313718159236937
ForgoneCare,coronaryYes,0.116650409145769,0.123857727559729,1.12372651650228,0.881256937992196,1.43290932468272,0.346521861739894,981.335326590907,0.00436049085700081
ForgoneCare,smokingFormer,0.0210120468104361,0.124251124746062,1.0212343541801,0.800261897177952,1.30322286970729,0.865745334886461,981.913768582437,0.00393096845606965
ForgoneCare,smokingCurrent,0.261531959739204,0.126725520882539,1.29891845400359,1.01293132129678,1.66565009362242,0.0393017153833792,983.383645902854,0.00267197494063808
ForgoneCare,fairpoorFair or poor,0.604376407481708,0.12437845951375,1.83011060969256,1.43375732740555,2.33603328798326,1.37128638930207e-06,982.737283859796,0.00326159777441989
ForgoneCare,disabilityWith disability,0.336605630313969,0.102338639913104,1.40018676362613,1.14542693611224,1.71160893045534,0.00104075484798651,979.551346864068,0.00553751844216785
ForgoneRx,(Intercept),-3.75565186008388,0.389509588597929,0.0233852017601121,0.0108888052130167,0.0502229262681099,4.42061208924991e-21,980.611025425097,0.00486179665061747
ForgoneRx,yearf2020,0.0958799582623749,0.192334969331446,1.10062693489389,0.754609834067844,1.60530594106333,0.618239628764887,982.871141674849,0.00314486391331545
ForgoneRx,yearf2021,0.182806725389783,0.157977184412437,1.20058234357098,0.880553406760102,1.63692281766059,0.247483421580155,982.682110191402,0.00330899066980121
ForgoneRx,yearf2022,-0.0895768995323453,0.16560896761224,0.9143179517979,0.660627905954476,1.26542840446936,0.588703137899329,983.333446687377,0.00272031763012534
ForgoneRx,yearf2023,0.0795504476668675,0.157575619087518,1.08280018289453,0.794793544054397,1.47517080988793,0.613784514375857,982.837645994818,0.00317431349300247
ForgoneRx,yearf2024,0.290327359058186,0.144767760129388,1.33686505128553,1.00625678368698,1.7760955198734,0.0451870905773724,981.092506360537,0.00453267864860608
ForgoneRx,yearf2025,0.0910215553141574,0.165768083193328,1.09529261438041,0.791141378500124,1.51637361376629,0.583068605598836,982.648470578429,0.00333768663031095
ForgoneRx,"splines::ns(age, df = 3)1",-0.902569873963526,0.222033254805604,0.405526168352636,0.262295422123759,0.626970428561951,5.18664135002506e-05,982.438602822302,0.00351345089129212
ForgoneRx,"splines::ns(age, df = 3)2",-1.29184202797967,0.711557513184571,0.274764193324818,0.0680039865691798,1.11016082647798,0.0697497700866102,982.69024633629,0.00330202765890762
ForgoneRx,"splines::ns(age, df = 3)3",-1.82769211856847,0.201313667083603,0.160784210805177,0.108311224951647,0.238678516061326,5.87883134926701e-19,982.173999393934,0.00372762397975912
ForgoneRx,sex2,0.300310985705927,0.0911348051289096,1.35027865965079,1.12915422337499,1.61470631820224,0.00101868403075851,978.691820611115,0.00604564644549235
ForgoneRx,race2,0.0535752854674072,0.173015767823094,1.05503641768758,0.751302286492037,1.48156323048651,0.756888531319802,983.555317509178,0.00250286138817864
ForgoneRx,race3,0.0207974115552621,0.182047838799749,1.02101518480548,0.71430210020588,1.45942733096108,0.909069693149205,983.8202083209,0.00222911873615393
ForgoneRx,race4,-0.246355834542506,0.381942269332458,0.781644039485226,0.369401575265717,1.65393827577292,0.519072342440597,983.89093892137,0.00215307483748424
ForgoneRx,race5,-0.259885421958268,0.425985994207769,0.771139936445768,0.334261581890003,1.77901629681531,0.541949927723086,983.469140502563,0.00258850834708929
ForgoneRx,race6,-0.332280045722565,0.338847947672208,0.717286421730746,0.36889802830494,1.39469384849626,0.327024847451067,975.304126004146,0.00780545893972767
ForgoneRx,race7,-0.817167251750916,0.645155779207515,0.4416810552876,0.124530139676742,1.56654569814477,0.205591083801037,983.425765718106,0.00263103619115183
ForgoneRx,region2,0.331660958625961,0.17413109676265,1.39328038872792,0.989999778212725,1.96083906717472,0.057115696238117,982.764227428676,0.00323830324462696
ForgoneRx,region3,0.535343524318083,0.162057611618407,1.70803489300592,1.2427477852335,2.34752636889844,0.000989607159665612,983.021843045502,0.00301029712254773
ForgoneRx,region4,0.347701751478079,0.205682724747449,1.41580992354705,0.945609301336123,2.11981601363478,0.0912538148668676,983.316660272847,0.00273637668011278
ForgoneRx,educationSome college or associate,0.0947577968404732,0.141014761592981,1.09939254652868,0.833627891655203,1.44988427506063,0.501760840620593,979.07016045851,0.00582587117185031
ForgoneRx,educationHigh school or GED,-0.114583830640363,0.142907891835387,0.891737180385795,0.67366318016208,1.18040472197262,0.422862175922028,978.536686000694,0.00613412264328128
ForgoneRx,educationLess than high school,-0.114573718911019,0.176558852544069,0.891746197436398,0.630620727565507,1.26099768986688,0.516537935225838,979.910682885742,0.00531509844056128
ForgoneRx,income_group200-399%,0.802138162278553,0.171666323982501,2.23030458707784,1.59228762178341,3.12396986768581,3.48416356875032e-06,805.037663501259,0.0433389527109397
ForgoneRx,income_group100-199%,0.926007354648057,0.187349121911976,2.52440995605156,1.74710424903028,3.64754743728048,1.03870222660231e-06,523.988988912366,0.0886508498337609
ForgoneRx,income_group<100%,0.73140277672684,0.196880452280856,2.07799352506558,1.41177633792233,3.05859857133549,0.000219610646414436,692.654417969787,0.0604792002701263
ForgoneRx,insurancePublic without private,-0.277385272226435,0.103504224317153,0.757762496020215,0.618471463814298,0.928424404310425,0.00748875339466712,966.355902900139,0.011436254095238
ForgoneRx,insuranceMilitary only,-0.220480678772535,0.321346939052297,0.802133136908704,0.426951183122834,1.50700500375915,0.492802936658985,982.941246524622,0.00308269341179969
ForgoneRx,insuranceUninsured,0.737467196313192,0.143800585657619,2.09063363843589,1.57659623121616,2.77226909694448,3.53288669947844e-07,962.161990281673,0.0128573978115923
ForgoneRx,hypertensionYes,0.0764939033726057,0.118743773433016,1.0794956090346,0.85510869828397,1.36276332150933,0.519600676196327,982.457934808187,0.0034974875260959
ForgoneRx,diabetesYes,0.214319895444469,0.113014105797127,1.23901894792094,0.992570972125753,1.54665811958947,0.0582002340297416,982.957481297352,0.00306819089598517
ForgoneRx,coronaryYes,0.36055785311728,0.111196415424732,1.43412922490995,1.15297780277434,1.78383888119253,0.00122462636683901,982.199714379124,0.00370715068777188
ForgoneRx,smokingFormer,-0.0873843114639426,0.110104529933753,0.916324873802346,0.738265682865193,1.13732941112774,0.427591716714013,982.064444370993,0.00381406716429834
ForgoneRx,smokingCurrent,0.144068703697335,0.119006238480261,1.15496345605887,0.914418194099408,1.45878613684542,0.226341028969725,981.342132505021,0.00435559995345885
ForgoneRx,fairpoorFair or poor,0.593789823542871,0.100169969703888,1.81083818467557,1.48767999236992,2.20419374320908,4.24705153434025e-09,981.366238483954,0.00433824753372524
ForgoneRx,disabilityWith disability,0.215695435734434,0.0921190193606081,1.24072444112223,1.03553973679478,1.48656500962756,0.0194061876337266,982.471068033062,0.00348661717978092
RxUnderuse,(Intercept),-2.73899291173998,0.367036962531817,0.0646354076869519,0.0314526378340361,0.132826249706077,1.88819479330485e-13,968.338846668995,0.00630986236858829
RxUnderuse,yearf2020,0.105508552659141,0.167058705268511,1.1112756088437,0.800652065029161,1.54240965926437,0.527819215613445,971.798724883571,0.00406000802996706
RxUnderuse,yearf2021,-0.135249660334478,0.149777801984179,0.873497806708497,0.651045718658158,1.17195827644353,0.366748936658257,970.262625196243,0.00514307731759373
RxUnderuse,yearf2022,-0.442808627328564,0.169857784864289,0.64223010061822,0.460179609741662,0.896301125492367,0.00927537040460998,972.989532516669,0.00307064037065989
RxUnderuse,yearf2023,-0.237286679592776,0.163510809028938,0.788765132735058,0.572260330189162,1.08718078433447,0.147046967180438,972.63873311614,0.0033803112978557
RxUnderuse,yearf2024,-0.0918649078560107,0.149656844866358,0.912228376108569,0.680074692430074,1.22363119733829,0.539466680051749,971.973561520171,0.00392472917944083
RxUnderuse,yearf2025,-0.12945703511719,0.158123525497976,0.878572335362773,0.644190559703671,1.19823138796053,0.413154003569487,969.854355411477,0.00540536463913922
RxUnderuse,"splines::ns(age, df = 3)1",-1.22350595682874,0.213241276078142,0.294196915030874,0.193597873379043,0.447070121706474,1.2815612849299e-08,972.307897266713,0.00365739408571208
RxUnderuse,"splines::ns(age, df = 3)2",-2.09864066849911,0.664862913947354,0.122623000321074,0.0332609453091727,0.452073747994027,0.00164585776823332,972.782637527541,0.00325540527860037
RxUnderuse,"splines::ns(age, df = 3)3",-2.20496854633133,0.226077585827129,0.110253993142517,0.0707484278368991,0.171819266880304,1.66716694656554e-21,971.913937788637,0.00397119382641882
RxUnderuse,sex2,0.281806602842547,0.0949906289537117,1.32552234294303,1.100092754562,1.59714667181926,0.00308460989238514,964.638010568448,0.00820097254929757
RxUnderuse,race2,0.229131199987786,0.174327488727614,1.25750701309206,0.893177666181722,1.77044718855967,0.189030604369466,973.420096272029,0.00266363310496728
RxUnderuse,race3,0.0354473228822436,0.192834257115023,1.03608306882072,0.709658493068609,1.51265451760495,0.854190796429088,973.372438412789,0.00271035017306409
RxUnderuse,race4,-0.150978712761178,0.392308263679703,0.859866002637338,0.398182241305298,1.8568621746358,0.700434692162626,973.967105326507,0.0020909043991282
RxUnderuse,race5,-0.0260068936797862,0.395624323387754,0.974328372877789,0.448258558741911,2.11778617425408,0.947601288123271,969.988670301499,0.00532006835785834
RxUnderuse,race6,-0.0709986332024016,0.325192587618912,0.931463165248339,0.492054506154492,1.76326731563768,0.827219811012204,963.822193078827,0.00857489977939283
RxUnderuse,race7,-0.177756722491717,0.513876466020535,0.837146057524917,0.305382021930823,2.29487484953604,0.729482698849612,972.031652502776,0.00387911942771971
RxUnderuse,region2,0.290184397640202,0.164638261983527,1.33667394482289,0.967632638898892,1.84646234835727,0.0782892380929604,972.500079511329,0.00349807345621568
RxUnderuse,region3,0.498243984086866,0.154222887155355,1.64582863041695,1.21603589411258,2.22752625462334,0.00127638897156625,973.239217446676,0.00283863475027022
RxUnderuse,region4,0.208425070234957,0.187698887105507,1.23173663286659,0.852215424485767,1.7802718528135,0.267091193862518,973.506567860899,0.00257769650464956
RxUnderuse,educationSome college or associate,-0.213223109487442,0.118438039585011,0.80797585002758,0.64040906371904,1.01938746843564,0.0721258377083472,967.564869240977,0.0067373645321777
RxUnderuse,educationHigh school or GED,-0.585901466333887,0.13014136527623,0.556603875929021,0.431152545158017,0.718557452990714,7.54970386261634e-06,967.593629609924,0.00672183494576342
RxUnderuse,educationLess than high school,-0.480599889009193,0.157111100130098,0.618412301767872,0.454335384479124,0.84174332011644,0.00228236402928367,962.688327644358,0.0090749901553956
RxUnderuse,income_group200-399%,0.70979793817706,0.169080553444635,2.03358030818528,1.45919269237884,2.83406632409676,3.00805094085819e-05,768.398254569982,0.0479927447566937
RxUnderuse,income_group100-199%,1.04635176287064,0.17757418536806,2.84724472319167,2.00914074243116,4.03495999186855,5.9233955603135e-09,696.769328930808,0.059044013933113
RxUnderuse,income_group<100%,0.832721256371949,0.200881460205953,2.29956794749012,1.54989590021785,3.41185026967338,3.8930239132602e-05,587.301335314081,0.0767375393974324
RxUnderuse,insurancePublic without private,-0.37144808356711,0.104065818724172,0.689734813470773,0.562326114578561,0.846011061161733,0.000375754739556749,950.764040929269,0.0134430340220552
RxUnderuse,insuranceMilitary only,-0.291105944164282,0.340820296221597,0.747436487289268,0.382918259299182,1.45895707233649,0.393241482833355,972.633551174166,0.00338475705399409
RxUnderuse,insuranceUninsured,0.555949052612725,0.143064250327798,1.74359496314899,1.31676866437226,2.30877562458387,0.000109176405759122,924.640159893104,0.020457236349942
RxUnderuse,hypertensionYes,-0.0324389421637692,0.107056151357093,0.968081556991975,0.784642613941801,1.19440607014688,0.761948136662678,971.301599343723,0.00442969853302846
RxUnderuse,diabetesYes,0.132496392262523,0.104293875736921,1.14167489721844,0.930371834838831,1.40096843233064,0.204241521862991,971.048656381199,0.0046101720097081
RxUnderuse,coronaryYes,0.501216751066447,0.101853249253653,1.65072857501171,1.35166709555257,2.01595854284389,1.01135573193736e-06,970.262777810462,0.00514297755061247
RxUnderuse,smokingFormer,-0.17641349376056,0.109489402752977,0.838271291715821,0.676192832997336,1.03919876731033,0.107453292704444,969.612070190908,0.00555689857364911
RxUnderuse,smokingCurrent,0.126502418604979,0.119825432540058,1.13485219593192,0.897049183774062,1.43569553365302,0.291357889095522,969.789709602339,0.00544608468238155
RxUnderuse,fairpoorFair or poor,0.498718336904434,0.108148206091515,1.64660951905874,1.33174157153737,2.03592270918216,4.53258696373456e-06,972.223234770178,0.00372622549349051
RxUnderuse,disabilityWith disability,0.208213441779929,0.0921398338935216,1.23147598992667,1.02777638003788,1.4755477390033,0.0240570748780208,972.350143599593,0.00362274423728576
MissingCategory,(Intercept),-2.38557771247426,0.254807500997502,0.092035793991504,0.0558207142435969,0.151746309419862,5.20297028903902e-20,977.691655649919,0.00806786235767324
MissingCategory,yearf2020,-0.160828927214131,0.122000300724547,0.851437716470967,0.670159351740714,1.08175194921368,0.187721334070623,983.486390152236,0.00492950952807949
MissingCategory,yearf2021,-0.000581136015293374,0.10065368532233,0.999419032811536,0.820286017293635,1.21767088806586,0.995394516969325,981.942379970795,0.00588279409348766
MissingCategory,yearf2022,-0.188639904998975,0.107609618744564,0.828084642153033,0.670447399983103,1.02278594053314,0.0799122881484711,986.267553761862,0.00277459801609845
MissingCategory,yearf2023,-0.197650297737233,0.10221600027333,0.820656788499828,0.671503077017873,1.00294039976964,0.0534422904917591,984.085002163266,0.00452413421035584
MissingCategory,yearf2024,0.0219536663996558,0.0962098663052386,1.02219642133274,0.846328995189845,1.23460915285204,0.819549822440755,981.141142721486,0.00633631137227294
MissingCategory,yearf2025,-0.13928114795946,0.106678324057143,0.869983400013791,0.705657641700481,1.07257552610875,0.191988547292239,981.07477137043,0.00637282641423699
MissingCategory,"splines::ns(age, df = 3)1",-0.823465472447671,0.143697002602255,0.438907992371668,0.331060730202284,0.581887877943183,1.33021332556943e-08,983.510503330324,0.00491362281325902
MissingCategory,"splines::ns(age, df = 3)2",-1.50347329279742,0.489733939983707,0.222356508108092,0.0850499254747707,0.581334039060278,0.00219947647186316,983.53644281337,0.00489649355722006
MissingCategory,"splines::ns(age, df = 3)3",-1.98922223352689,0.149475075507395,0.13680178392013,0.102023841971916,0.183434849364735,2.80426320489125e-37,984.128712404239,0.00449357999611322
MissingCategory,sex2,0.204481776095967,0.0604812588340463,1.22688909693286,1.08958079487318,1.38150090682164,0.000751196054024495,972.889430388709,0.0100924480806919
MissingCategory,race2,0.188736016470581,0.114852887704783,1.20772209165744,0.964015066064192,1.51303926880775,0.100643027976511,985.344537816891,0.00357958455429994
MissingCategory,race3,0.135121245889459,0.126220081444106,1.14467556314476,0.893535061178908,1.46640260890493,0.284646922822451,985.707111303278,0.0032775755927906
MissingCategory,race4,-0.0589339090371873,0.240513364217035,0.942769075614047,0.588068736514088,1.51141095376505,0.806481285276032,984.921390502623,0.00391317875375042
MissingCategory,race5,-0.186728014438248,0.338881370085301,0.829669363788294,0.426672107332906,1.61330267757998,0.581749620439641,986.18524378263,0.00285163126516119
MissingCategory,race6,0.0604439529017571,0.21569627060152,1.06230805661778,0.695697375657087,1.62211105955254,0.779362912639807,971.127487047116,0.0107603881370762
MissingCategory,race7,0.234588933675173,0.293615040264419,1.26438891418876,0.710636031909609,2.24964574625843,0.424501998097644,983.718796562228,0.00477489994370665
MissingCategory,region2,0.143203298176855,0.104009827149951,1.1539643766748,0.940914444745632,1.41525490449289,0.168879354006991,984.819080703413,0.00399113933772718
MissingCategory,region3,0.311442348309678,0.0970141570683137,1.36539306693645,1.12869722399342,1.65172571315635,0.00136898363749752,984.601251750678,0.00415394719242404
MissingCategory,region4,0.164870602364619,0.123633212734982,1.17924051790395,0.925201062893893,1.50303350789152,0.182660954336835,984.867901981251,0.00395406028485866
MissingCategory,educationSome college or associate,-0.118498506882166,0.0860320643184822,0.888253141922422,0.7502664102759,1.05161797639976,0.168710733569726,979.259941770514,0.0073184961223594
MissingCategory,educationHigh school or GED,-0.290166624326595,0.0894960010544829,0.748138899052195,0.627637377916527,0.891775780042007,0.00122604183074949,978.940899620729,0.00747547311734282
MissingCategory,educationLess than high school,-0.240409634791473,0.107645597589228,0.786305696916045,0.636573945429617,0.971256604895067,0.0257536467116994,970.081370740022,0.0111422250296687
MissingCategory,educationUnknown,-0.107793495207852,0.242788412503952,0.897812979971299,0.557526820719861,1.44579259158182,0.657155207822137,969.794456352253,0.0112451954166423
MissingCategory,income_group200-399%,0.713062676694827,0.11714512112315,2.0402302654256,1.62086108344952,2.5681038174474,2.15539215062723e-09,551.57633215383,0.0837717429251816
MissingCategory,income_group100-199%,0.896470794217144,0.125643011814494,2.4509379651691,1.91451075395585,3.13766684083393,4.62350378830178e-12,397.066849719968,0.116261756740292
MissingCategory,income_group<100%,0.683683193647901,0.138301468618377,1.98116131133765,1.50975918690988,2.59975244765668,1.05394278333944e-06,492.975107701762,0.0948062121250582
MissingCategory,insurancePublic without private,-0.295499025530827,0.0703078180771288,0.744160139883879,0.648253859491601,0.854255328655192,2.87939147896088e-05,964.820610404813,0.0129278836451412
MissingCategory,insuranceMilitary only,-0.247766708172986,0.233306180382111,0.780542016112157,0.493811867060599,1.23376103240076,0.288504508382383,985.563672101231,0.00339900907412505
MissingCategory,insuranceUninsured,0.616413357987279,0.0902138010921564,1.85227267477695,1.55173303827034,2.21102082452899,1.48463951056641e-11,951.670323181866,0.0167327674741214
MissingCategory,insuranceUnknown,0.109061078634432,0.441904001704715,1.11523046501513,0.468294095159901,2.65589295904572,0.805141817419241,654.78447816484,0.0665820604310589
MissingCategory,hypertensionYes,-0.023609860030143,0.0714948195276837,0.976666672144781,0.848818326880312,1.12377143408788,0.741295306441374,981.741400956402,0.00599885991212355
MissingCategory,hypertensionUnknown,-0.375891992809668,0.992524895699194,0.686676495036111,0.097920973450171,4.81535867364536,0.704975066802256,986.567585973107,0.00248297031783391
MissingCategory,diabetesYes,0.115274881481188,0.0733730326683235,1.12218186219233,0.971697459402044,1.29597141543252,0.116485712024112,983.702238178549,0.00478602762362026
MissingCategory,diabetesUnknown,-0.277101541153084,0.794168325183139,0.757977527290639,0.159525049422801,3.60150292356226,0.72722349224528,986.812724890265,0.00223028677447283
MissingCategory,coronaryYes,0.303182380420616,0.0726622794671171,1.35416141445053,1.17420521366381,1.56169732091795,3.27932470796566e-05,983.802088092696,0.00471865677787725
MissingCategory,coronaryUnknown,0.37782849912128,0.269369104412445,1.45911268230929,0.860042060134226,2.47547174535108,0.161038246266462,986.201698569082,0.00283632644243049
MissingCategory,smokingFormer,-0.0445203717321196,0.0742909266621581,0.956456115227388,0.826704974434447,1.10657166540179,0.549130484385168,983.142984004691,0.00515207453640748
MissingCategory,smokingCurrent,0.182171492463683,0.0780508202155531,1.19981993631458,1.02943027732948,1.39841222011889,0.0197964817030027,979.951176117563,0.00696948535529014
MissingCategory,smokingUnknown,-0.0872426685298445,0.176654717686694,0.916454673938477,0.647966764637256,1.29619174195434,0.621517952590551,961.660469698011,0.01391406543476
MissingCategory,fairpoorFair or poor,0.46563752413601,0.0718568466392648,1.59302945995291,1.38351396616373,1.8342733953851,1.44926375626589e-10,980.43002723769,0.00671995314540948
MissingCategory,fairpoorUnknown,0.595124092391809,0.46684042890032,1.81325594226648,0.725423536017052,4.5323827376996,0.202685785513672,978.423342029636,0.00772502672701868
MissingCategory,disabilityWith disability,0.15113874445106,0.0624272191280956,1.1631580286091,1.02904671475717,1.31474750379732,0.0156563836978014,983.316961753291,0.00504016314297783
